user_id,timestamp,href,product,feature,form_submit_flag,contact_sales_flag,get_started_flag,copilot_docs_flag,docs_flag,copilot_usage_flag,session_id
198283754,2025-02-07 23:51:21.807+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:21.819+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:29.451+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:29.821+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:29.832+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:30.110+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:32.362+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:32.612+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:32.630+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:32.634+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:33.715+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:33.878+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:35.106+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:35.449+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:35.461+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:35.506+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:45.582+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:45.624+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:45.667+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:46.521+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:46.529+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:46.533+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:47.857+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:48.068+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:48.092+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:48.096+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:52.197+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:52.207+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:52.212+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:53.247+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:53.287+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:53.290+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:53.789+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:54.046+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:54.061+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:54.063+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:55.147+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:55.212+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:55.229+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:55.239+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:51:55.240+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283754,2025-02-07 23:52:54.705+00:00,,Dashboard,Index,,,,,,,2
198283754,2025-02-07 23:52:55.097+00:00,,Dashboard,Index,,,,,,,2
198283754,2025-02-07 23:52:55.490+00:00,,Dashboard,View Top Repositories,,,,,,,2
198283754,2025-02-07 23:52:55.494+00:00,,Dashboard,View Recent Activity,,,,,,,2
198283754,2025-02-07 23:52:55.495+00:00,,Dashboard,View Top Repositories,,,,,,,2
198283754,2025-02-07 23:52:55.522+00:00,,Dashboard,View Recent Activity,,,,,,,2
198283754,2025-02-07 23:54:15.588+00:00,,Releases,Get Latest Release,,,,,,,2
198283754,2025-02-07 23:55:28.000+00:00,https://docs.github.com/en/copilot/responsible-use-of-github-copilot-features/responsible-use-of-github-copilot-chat-in-github,,,,,,1,1,,2
198283488,2025-02-07 00:00:00.000+00:00,,Copilot Dotcom Chat,Conversation,,,,,,1,1
198283488,2025-02-07 23:42:26.049+00:00,,Copilot Dotcom Chat,Conversation,,,,,,1,2
198283488,2025-02-07 23:42:26.049+00:00,,Dashboard,Index,,,,,,,2
198283488,2025-02-07 23:42:26.631+00:00,,Dashboard,View Recent Activity,,,,,,,2
198283488,2025-02-07 23:42:26.674+00:00,,Dashboard,View Top Repositories,,,,,,,2
198283488,2025-02-07 23:42:26.690+00:00,,Dashboard,View Top Repositories,,,,,,,2
198283488,2025-02-07 23:42:26.700+00:00,,Dashboard,View Recent Activity,,,,,,,2
198283488,2025-02-07 23:42:38.844+00:00,,Dashboard,Index,,,,,,,2
198283488,2025-02-07 23:42:39.527+00:00,,Dashboard,View Recent Activity,,,,,,,2
198283488,2025-02-07 23:42:39.532+00:00,,Dashboard,View Top Repositories,,,,,,,2
198283488,2025-02-07 23:42:39.538+00:00,,Dashboard,View Recent Activity,,,,,,,2
198283488,2025-02-07 23:42:39.560+00:00,,Dashboard,View Top Repositories,,,,,,,2
198283488,2025-02-07 23:43:39.000+00:00,,Issues,Unspecified Engagement,,,,,,,2
198283488,2025-02-07 23:45:04.147+00:00,,Issues,Unspecified Engagement,,,,,,,2
198283488,2025-02-07 23:45:08.225+00:00,,Issues,Unspecified Engagement,,,,,,,2
198283488,2025-02-07 23:45:12.154+00:00,,Issues,Unspecified Engagement,,,,,,,2
198283488,2025-02-07 23:45:12.223+00:00,,Issues,Unspecified Engagement,,,,,,,2
198283488,2025-02-07 23:45:12.443+00:00,,Issues,Unspecified Engagement,,,,,,,2
198283488,2025-02-07 23:45:12.698+00:00,,Issues,Unspecified Engagement,,,,,,,2
198283488,2025-02-07 23:45:18.016+00:00,,Issues,Unspecified Engagement,,,,,,,2
198283488,2025-02-07 23:45:18.084+00:00,,Issues,Unspecified Engagement,,,,,,,2
198283488,2025-02-07 23:45:18.338+00:00,,Issues,Unspecified Engagement,,,,,,,2
198283488,2025-02-07 23:45:44.000+00:00,https://docs.github.com/en/copilot/using-github-copilot/using-extensions-to-integrate-external-tools-with-copilot-chat,,,,,,1,1,,2
198283488,2025-02-07 23:59:17.303+00:00,,Dashboard,Index,,,,,,,2
198283488,2025-02-07 23:59:18.059+00:00,,Dashboard,View Top Repositories,,,,,,,2
198283488,2025-02-07 23:59:18.065+00:00,,Dashboard,View Top Repositories,,,,,,,2
198283488,2025-02-07 23:59:18.067+00:00,,Dashboard,View Recent Activity,,,,,,,2
198283488,2025-02-07 23:59:18.072+00:00,,Dashboard,View Recent Activity,,,,,,,2
198283488,2025-02-07 23:59:20.202+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283488,2025-02-07 23:59:20.202+00:00,,Repository Creation,Create Repo Page View,,,,,,,2
198283488,2025-02-07 23:59:20.662+00:00,,Repository Creation,Create Repo Page View,,,,,,,2
198283488,2025-02-07 23:59:20.662+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283488,2025-02-07 23:59:21.281+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198283415,2025-02-07 00:00:00.000+00:00,,Copilot Panel IDE Chat Freemium,Copilot IDE Chat,,,,,,1,1
198283415,2025-02-07 00:00:00.000+00:00,,Copilot Dotcom Chat,Conversation,,,,,,1,1
198283415,2025-02-07 00:00:00.000+00:00,,Copilot Panel IDE Chat Freemium,Copilot IDE Chat,,,,,,1,1
198283415,2025-02-07 23:42:17.961+00:00,https://github.com/github-copilot/signup?editor=copilot-intellij_1.4.6.4092,,,1,,,,,,2
198283415,2025-02-07 23:42:17.961+00:00,,Copilot Dotcom Chat,Conversation,,,,,,1,2
198283415,2025-02-07 23:42:29.150+00:00,,Notifications,Load Notifications,,,,,,,2
198283415,2025-02-07 23:42:29.583+00:00,,Notifications,Load Notifications,,,,,,,2
198283415,2025-02-07 23:42:38.527+00:00,,Dashboard,Index,,,,,,,2
198283415,2025-02-07 23:42:38.936+00:00,,Dashboard,View Top Repositories,,,,,,,2
198283415,2025-02-07 23:42:38.940+00:00,,Dashboard,View Recent Activity,,,,,,,2
198283415,2025-02-07 23:42:38.949+00:00,,Dashboard,View Top Repositories,,,,,,,2
198283415,2025-02-07 23:42:38.993+00:00,,Dashboard,View Recent Activity,,,,,,,2
198283415,2025-02-07 23:43:28.054+00:00,,Issues,Unspecified Engagement,,,,,,,2
198283415,2025-02-07 23:43:45.314+00:00,https://github.com/github-copilot/signup/copilot_individual,,,1,,,,,,2
198283415,2025-02-07 23:44:37.016+00:00,,Issues,Unspecified Engagement,,,,,,,2
198283415,2025-02-07 23:45:34.425+00:00,,Profiles,Show Profile,,,,,,,2
198283415,2025-02-07 23:45:56.820+00:00,,Issues,Unspecified Engagement,,,,,,,2
198283415,2025-02-07 23:46:11.301+00:00,,Issues,Unspecified Engagement,,,,,,,2
198283415,2025-02-07 23:47:15.484+00:00,,Issues,Unspecified Engagement,,,,,,,2
198283415,2025-02-07 23:47:39.000+00:00,https://docs.github.com/es/copilot/managing-copilot/managing-copilot-as-an-individual-subscriber/managing-copilot-policies-as-an-individual-subscriber#enabling-or-disabling-suggestions-matching-public-code,,,,,,1,1,,2
198283415,2025-02-07 23:47:41.551+00:00,,Issues,Unspecified Engagement,,,,,,,2
198283415,2025-02-07 23:48:27.000+00:00,https://docs.github.com/es/copilot/managing-copilot/managing-copilot-as-an-individual-subscriber/managing-copilot-policies-as-an-individual-subscriber#enabling-or-disabling-suggestions-matching-public-code,,,,,,1,1,,2
198283415,2025-02-07 23:48:46.158+00:00,,Issues,Unspecified Engagement,,,,,,,2
198282922,2025-02-07 23:30:22.437+00:00,,Account Systems,Reqeuest OAuth Access,,,,,,,1
198282922,2025-02-07 23:30:25.825+00:00,,Account Systems,Reqeuest OAuth Access,,,,,,,1
198282922,2025-02-07 23:30:33.748+00:00,,Account Systems,Authorize OAuth Access,,,,,,,1
198282922,2025-02-07 23:30:36.075+00:00,,Account Systems,List User Authenticated Orgs,,,,,,,1
198282922,2025-02-07 23:30:37.592+00:00,,Account Systems,List User Authenticated Orgs,,,,,,,1
198282922,2025-02-07 23:30:39.614+00:00,,Account Systems,List User Authenticated Orgs,,,,,,,1
198282922,2025-02-07 23:30:50.644+00:00,https://github.com/github-copilot/signup/copilot_individual,,,1,,,,,,1
198282922,2025-02-07 23:31:11.374+00:00,https://github.com/github-copilot/signup/copilot_individual,,,1,,,,,,1
198282922,2025-02-07 23:32:34.140+00:00,,Profiles,Show Profile,,,,,,,1
198282922,2025-02-07 23:32:41.803+00:00,,Repository Code,Unspecified Engagement,,,,,,,1
198282922,2025-02-07 23:32:43.278+00:00,,Projects,Get Profile Projects,,,,,,,1
198282922,2025-02-07 23:32:44.479+00:00,,Repository Code,Unspecified Engagement,,,,,,,1
198282922,2025-02-07 23:32:46.924+00:00,,Profiles,Show Profile,,,,,,,1
198282922,2025-02-07 23:33:18.715+00:00,,Account Systems,List User Authenticated Orgs,,,,,,,1
198282922,2025-02-07 23:33:43.842+00:00,,Account Systems,List User Authenticated Orgs,,,,,,,1
198282922,2025-02-07 23:33:44.210+00:00,,Account Systems,List User Authenticated Orgs,,,,,,,1
198282922,2025-02-07 23:36:05.864+00:00,https://github.com/github-copilot/signup/copilot_individual,,,1,,,,,,1
198282922,2025-02-07 23:37:44.000+00:00,https://docs.github.com/en/copilot/using-github-copilot/ai-models/using-claude-sonnet-in-github-copilot,,,,,,1,1,,1
198282922,2025-02-07 23:39:39.000+00:00,https://docs.github.com/en/copilot/managing-copilot/managing-copilot-as-an-individual-subscriber/managing-copilot-policies-as-an-individual-subscriber#enabling-or-disabling-suggestions-matching-public-code,,,,,,1,1,,1
198282922,2025-02-07 23:40:46.214+00:00,,Account Systems,List User Authenticated Orgs,,,,,,,1
198282922,2025-02-07 23:41:02.010+00:00,,Account Systems,List User Authenticated Orgs,,,,,,,1
198282922,2025-02-07 23:41:02.301+00:00,,Account Systems,List User Authenticated Orgs,,,,,,,1
198282576,2025-02-07 00:00:00.000+00:00,,Copilot Dotcom Chat,Conversation,,,,,,1,1
198282576,2025-02-07 23:22:54.071+00:00,,Copilot Dotcom Chat,Conversation,,,,,,1,2
198282576,2025-02-07 23:22:54.071+00:00,,Dashboard,Index,,,,,,,2
198282576,2025-02-07 23:22:54.480+00:00,,Dashboard,View Recent Activity,,,,,,,2
198282576,2025-02-07 23:22:54.483+00:00,,Dashboard,View Recent Activity,,,,,,,2
198282576,2025-02-07 23:22:54.537+00:00,,Dashboard,View Top Repositories,,,,,,,2
198282576,2025-02-07 23:22:54.552+00:00,,Dashboard,View Top Repositories,,,,,,,2
198282576,2025-02-07 23:23:56.081+00:00,,Repository Code,Unspecified Contribution,,,,,,,2
198282576,2025-02-07 23:23:56.081+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:23:56.482+00:00,,Dashboard,Index,,,,,,,2
198282576,2025-02-07 23:23:56.853+00:00,,Dashboard,View Recent Activity,,,,,,,2
198282576,2025-02-07 23:23:56.853+00:00,,Dashboard,View Top Repositories,,,,,,,2
198282576,2025-02-07 23:23:56.856+00:00,,Dashboard,View Recent Activity,,,,,,,2
198282576,2025-02-07 23:23:56.861+00:00,,Dashboard,View Top Repositories,,,,,,,2
198282576,2025-02-07 23:24:09.475+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:24:10.288+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:24:10.679+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:24:10.943+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:24:10.952+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:24:10.954+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:24:10.961+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:24:10.970+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:24:11.035+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:29:22.258+00:00,,Account Management,Show Profiles Controller Settings,,,,,,,2
198282576,2025-02-07 23:29:46.884+00:00,,Account Management,Show Profiles Controller Settings,,,,,,,2
198282576,2025-02-07 23:30:04.000+00:00,https://docs.github.com/de/enterprise-cloud@latest/copilot/using-github-copilot/asking-github-copilot-questions-in-github,,,,,,1,1,,2
198282576,2025-02-07 23:33:20.000+00:00,https://docs.github.com/en/copilot/responsible-use-of-github-copilot-features/responsible-use-of-github-copilot-chat-in-github,,,,,,1,1,,2
198282576,2025-02-07 23:34:29.000+00:00,https://docs.github.com/en/rest/copilot/copilot-usage,,,,,,1,1,,2
198282576,2025-02-07 23:38:49.465+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:38:49.941+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:38:50.039+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:38:50.041+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:38:50.050+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:38:50.073+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:38:50.096+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:38:57.786+00:00,,Dashboard,Index,,,,,,,2
198282576,2025-02-07 23:38:58.283+00:00,,Dashboard,Index,,,,,,,2
198282576,2025-02-07 23:38:58.657+00:00,,Dashboard,View Top Repositories,,,,,,,2
198282576,2025-02-07 23:38:58.670+00:00,,Dashboard,View Top Repositories,,,,,,,2
198282576,2025-02-07 23:38:58.685+00:00,,Dashboard,View Recent Activity,,,,,,,2
198282576,2025-02-07 23:38:58.686+00:00,,Dashboard,View Recent Activity,,,,,,,2
198282576,2025-02-07 23:40:39.497+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:40:42.006+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:40:42.410+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:40:43.086+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:40:44.252+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:40:45.918+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:40:47.161+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:40:47.561+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:40:48.321+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:40:52.727+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:40:53.964+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:40:55.800+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:40:56.555+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:40:56.930+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:40:57.211+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:40:58.542+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:40:59.296+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:40:59.678+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:41:00.679+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:41:04.982+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:41:04.982+00:00,,Repository Code,Unspecified Contribution,,,,,,,2
198282576,2025-02-07 23:41:05.406+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:42:29.487+00:00,,Account Systems,Reqeuest OAuth Access,,,,,,,2
198282576,2025-02-07 23:42:40.038+00:00,,Account Systems,Authorize OAuth Access,,,,,,,2
198282576,2025-02-07 23:42:56.833+00:00,,Profiles,Show Profile,,,,,,,2
198282576,2025-02-07 23:43:05.936+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:43:07.958+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:43:08.307+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:43:11.124+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:43:12.293+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:43:12.534+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:43:16.645+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:43:19.477+00:00,,Profiles,Show Repo List,,,,,,,2
198282576,2025-02-07 23:43:24.795+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:43:25.166+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:43:29.278+00:00,,Profiles,Show Repo List,,,,,,,2
198282576,2025-02-07 23:43:43.779+00:00,,Pull Requests,Legacy Engagements,,,,,,,2
198282576,2025-02-07 23:43:52.590+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:43:53.722+00:00,,Projects,Get Profile Projects,,,,,,,2
198282576,2025-02-07 23:43:56.619+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:43:58.693+00:00,,Profiles,Show Repo List,,,,,,,2
198282576,2025-02-07 23:44:23.453+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:44:23.825+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:45:05.540+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:45:06.249+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:45:06.252+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:45:12.519+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:45:12.721+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:45:12.972+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:45:13.197+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:45:13.239+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:45:13.247+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:45:13.253+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:45:13.411+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:45:29.554+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:45:32.590+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:45:33.126+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:45:33.134+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:45:33.175+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:45:33.233+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:45:38.226+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:45:38.541+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:45:38.559+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:45:38.565+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:45:38.569+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:46:14.250+00:00,,Profiles,Show Profile,,,,,,,2
198282576,2025-02-07 23:46:16.857+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:46:19.497+00:00,,Profiles,Show Repo List,,,,,,,2
198282576,2025-02-07 23:46:40.149+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:46:40.660+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:46:41.215+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:46:41.244+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:46:41.254+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:46:41.302+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:46:42.399+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:46:50.847+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:47:05.417+00:00,,Pages,Show Settings,,,,,,,2
198282576,2025-02-07 23:47:21.699+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:47:37.039+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:48:23.621+00:00,,Repository Code,Unspecified Engagement,,,,,,,2
198282576,2025-02-07 23:48:38.121+00:00,,Account Management,Show Profiles Controller Settings,,,,,,,2
198282576,2025-02-07 23:49:16.302+00:00,,Account Management,Get Email Preferences,,,,,,,2
198282576,2025-02-07 23:49:36.085+00:00,,Account Management,Show Profiles Controller Settings,,,,,,,2
198282576,2025-02-07 23:49:51.303+00:00,,Profiles,Show Profile,,,,,,,2
198282576,2025-02-07 23:56:19.268+00:00,,Account Systems,Reqeuest OAuth Access,,,,,,,2
198282576,2025-02-07 23:56:25.771+00:00,,Account Systems,Authorize OAuth Access,,,,,,,2
